seed,decision_index,event,ready_total,considered_count,ready_not_evaluated,active_occupied_slot,stranded,stranded_not_considered,waiting_resolves_never_considered,excluded_then_chosen_within_two,has_resolve_only_candidate,pose_x_m,pose_y_m,current_channel,active_channel,mode,chosen_cost_s,candidate_costs,required_lower_size,effective_resolve_steps,chosen_sequence
20260912,217,opportunistic_observation,6,3,3,True,"[12, 15, 19]",[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],True,-1079.163260616949,-73.52997303545578,12,19,advance_blocked,6.0,Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Advance V4=infeasible; Resolve ch19 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch12 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch19 -> Advance V4=infeasible; Resolve ch12 -> Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Resolve ch19 -> Advance V4=infeasible; Resolve ch19 -> Resolve ch15 -> Advance V4=infeasible; Resolve ch19 -> Resolve ch12 -> Advance V4=infeasible; Resolve ch15=71.8882424444063; Resolve ch12=150.47952965581348; Resolve ch19=6.0; Resolve ch15 -> Resolve ch12=283.9179733086678; Resolve ch15 -> Resolve ch19=143.7764848888126; Resolve ch12 -> Resolve ch15=362.5092605200749; Resolve ch12 -> Resolve ch19=301.95905931162696; Resolve ch19 -> Resolve ch15=77.8882424444063; Resolve ch19 -> Resolve ch12=157.47952965581348,3,1,Resolve ch19
20260912,220,belief_updated,6,3,3,True,"[12, 15, 19]",[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],True,-1079.163260616949,-73.52997303545578,19,19,advance_blocked,71.8882424444063,Resolve ch15 -> Advance V4=infeasible; Resolve ch19 -> Advance V4=infeasible; Resolve ch12 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch19 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch12 -> Advance V4=infeasible; Resolve ch19 -> Resolve ch15 -> Advance V4=infeasible; Resolve ch19 -> Resolve ch12 -> Advance V4=infeasible; Resolve ch12 -> Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Resolve ch19 -> Advance V4=infeasible; Resolve ch15=71.8882424444063; Resolve ch19=86.52874040471775; Resolve ch12=151.47952965581348; Resolve ch15 -> Resolve ch19=217.27698843211004; Resolve ch15 -> Resolve ch12=283.9179733086678; Resolve ch19 -> Resolve ch15=232.9174863924215; Resolve ch19 -> Resolve ch12=158.18885006042882; Resolve ch12 -> Resolve ch15=363.5092605200749; Resolve ch12 -> Resolve ch19=222.13963931152455,3,1,Resolve ch15
20260912,223,opportunistic_observation,6,3,3,True,"[12, 15, 19]",[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],True,-1400.0,-325.0,12,19,advance_blocked,5.0,Resolve ch15 -> Advance V4=infeasible; Resolve ch19 -> Advance V4=infeasible; Resolve ch12 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch19 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch12 -> Advance V4=infeasible; Resolve ch19 -> Resolve ch15 -> Advance V4=infeasible; Resolve ch19 -> Resolve ch12 -> Advance V4=infeasible; Resolve ch12 -> Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Resolve ch19 -> Advance V4=infeasible; Resolve ch15=6.0; Resolve ch19=5.0; Resolve ch12=72.88409239284267; Resolve ch15 -> Resolve ch19=11.0; Resolve ch15 -> Resolve ch12=79.88409239284267; Resolve ch19 -> Resolve ch15=11.0; Resolve ch19 -> Resolve ch12=78.88409239284267; Resolve ch12 -> Resolve ch15=146.76818478568535; Resolve ch12 -> Resolve ch19=145.76818478568535,3,1,Resolve ch19
20260912,226,belief_updated,5,2,3,False,"[12, 15]",[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1400.0,-325.0,12,19,advance_feasible,291.55603267978915,Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch12 -> Advance V4=291.55603267978915; Resolve ch12 -> Resolve ch15 -> Advance V4=319.78193751308265,2,2,Resolve ch15 -> Resolve ch12 -> Advance V4
20260912,229,active_completed,5,2,3,False,"[12, 15]",[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1400.0,-325.0,12,,advance_feasible,291.55603267978915,Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch12 -> Advance V4=291.55603267978915; Resolve ch12 -> Resolve ch15 -> Advance V4=319.78193751308265,2,2,Resolve ch15 -> Resolve ch12 -> Advance V4
20260912,231,select_active,5,2,3,False,"[12, 15]",[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1400.0,-325.0,12,,advance_feasible,291.55603267978915,Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch12 -> Advance V4=291.55603267978915; Resolve ch12 -> Resolve ch15 -> Advance V4=319.78193751308265,2,2,Resolve ch15 -> Resolve ch12 -> Advance V4
20260912,235,belief_updated,5,2,3,True,"[12, 15]",[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1400.0,-325.0,15,15,advance_feasible,395.36548818061,Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch12 -> Advance V4=424.5658588972424; Resolve ch12 -> Resolve ch15 -> Advance V4=395.36548818061,2,2,Resolve ch12 -> Resolve ch15 -> Advance V4
20260912,238,opportunistic_observation,5,2,3,True,"[12, 15]",[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1368.75,-295.9375,12,15,advance_feasible,299.5554686408958,Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch12 -> Advance V4=299.5554686408958; Resolve ch12 -> Resolve ch15 -> Advance V4=334.99287399606226,2,2,Resolve ch15 -> Resolve ch12 -> Advance V4
20260912,241,belief_updated,5,2,3,True,"[12, 15]",[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1150.0,-92.5,15,15,advance_feasible,197.44771738316223,Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch12 -> Advance V4=198.6990998364503; Resolve ch12 -> Resolve ch15 -> Advance V4=197.44771738316223,2,2,Resolve ch12 -> Resolve ch15 -> Advance V4
20260912,244,opportunistic_observation,5,2,3,True,"[12, 15]",[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1150.0,-92.5,12,15,advance_feasible,361.7577000473676,Resolve ch15 -> Advance V4=infeasible; Resolve ch12 -> Advance V4=infeasible; Resolve ch15 -> Resolve ch12 -> Advance V4=361.7577000473676; Resolve ch12 -> Resolve ch15 -> Advance V4=462.8281057910359,2,2,Resolve ch15 -> Resolve ch12 -> Advance V4
20260912,247,belief_updated,4,1,3,False,[],[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1142.5,-80.0,12,15,advance_feasible,188.53224143573956,Resolve ch12 -> Advance V4=188.53224143573956,0,1,Resolve ch12 -> Advance V4
20260912,250,active_completed,4,1,3,False,[],[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1142.5,-80.0,12,,advance_feasible,188.53224143573956,Resolve ch12 -> Advance V4=188.53224143573956,0,1,Resolve ch12 -> Advance V4
20260912,252,select_active,4,1,3,False,[],[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1142.5,-80.0,12,,advance_feasible,188.53224143573956,Resolve ch12 -> Advance V4=188.53224143573956,0,1,Resolve ch12 -> Advance V4
20260912,256,belief_updated,4,1,3,True,[],[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1142.5,-80.0,12,12,advance_feasible,352.84222409994493,Resolve ch12 -> Advance V4=352.84222409994493,0,1,Resolve ch12 -> Advance V4
20260912,259,belief_updated,4,1,3,True,[],[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1717.5,-442.5,12,12,advance_feasible,222.2715973101203,Resolve ch12 -> Advance V4=222.2715973101203,0,1,Resolve ch12 -> Advance V4
20260912,262,belief_updated,3,0,3,False,[],[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1732.5,-450.0,12,12,advance_feasible,213.91749534387063,Advance V4=213.91749534387063,0,0,Advance V4
20260912,265,active_completed,3,0,3,False,[],[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1732.5,-450.0,12,,advance_feasible,213.91749534387063,Advance V4=213.91749534387063,0,0,Advance V4
20260912,267,select_active,3,0,3,False,[],[],"['Resolve ch8', 'Resolve ch6', 'Resolve ch16']",[],False,-1732.5,-450.0,12,,advance_feasible,213.91749534387063,Advance V4=213.91749534387063,0,0,Advance V4
20260912,280,active_completed,5,3,2,False,[3],[],"['Resolve ch6', 'Resolve ch16']",[],False,-771.3451316238474,-919.2533317427735,18,,advance_feasible,336.6894490186574,Resolve ch3 -> Advance V5=336.6894490186574; Resolve ch8 -> Advance V5=infeasible; Resolve ch18 -> Advance V5=infeasible; Resolve ch3 -> Resolve ch8 -> Advance V5=342.8831561475947; Resolve ch3 -> Resolve ch18 -> Advance V5=342.7300332006631; Resolve ch8 -> Resolve ch3 -> Advance V5=342.6894490186574; Resolve ch8 -> Resolve ch18 -> Advance V5=infeasible; Resolve ch18 -> Resolve ch3 -> Advance V5=521.5363260717256; Resolve ch18 -> Resolve ch8 -> Advance V5=infeasible,1,1,Resolve ch3 -> Advance V5
20260912,282,select_active,5,3,2,False,[3],[],"['Resolve ch6', 'Resolve ch16']",[],False,-771.3451316238474,-919.2533317427735,18,,advance_feasible,336.6894490186574,Resolve ch3 -> Advance V5=336.6894490186574; Resolve ch8 -> Advance V5=infeasible; Resolve ch18 -> Advance V5=infeasible; Resolve ch3 -> Resolve ch8 -> Advance V5=342.8831561475947; Resolve ch3 -> Resolve ch18 -> Advance V5=342.7300332006631; Resolve ch8 -> Resolve ch3 -> Advance V5=342.6894490186574; Resolve ch8 -> Resolve ch18 -> Advance V5=infeasible; Resolve ch18 -> Resolve ch3 -> Advance V5=521.5363260717256; Resolve ch18 -> Resolve ch8 -> Advance V5=infeasible,1,1,Resolve ch3 -> Advance V5
20260912,286,belief_updated,5,3,2,True,[3],[],"['Resolve ch6', 'Resolve ch16']",[],False,-990.0,-857.5,3,3,advance_feasible,300.65049952443223,Resolve ch3 -> Advance V5=300.65049952443223; Resolve ch8 -> Advance V5=infeasible; Resolve ch18 -> Advance V5=infeasible; Resolve ch3 -> Resolve ch8 -> Advance V5=307.06452477125197; Resolve ch3 -> Resolve ch18 -> Advance V5=306.734244503862; Resolve ch8 -> Resolve ch3 -> Advance V5=307.65049952443223; Resolve ch8 -> Resolve ch18 -> Advance V5=infeasible; Resolve ch18 -> Resolve ch3 -> Advance V5=577.856545328768; Resolve ch18 -> Resolve ch8 -> Advance V5=infeasible,1,1,Resolve ch3 -> Advance V5
20260912,290,belief_updated,4,2,2,False,[],[],"['Resolve ch6', 'Resolve ch16']",[],False,-1012.5,-842.5,3,3,advance_feasible,290.24217261123624,Advance V5=290.24217261123624; Resolve ch8 -> Advance V5=296.24217261123624; Resolve ch18 -> Advance V5=296.325917590666; Resolve ch8 -> Resolve ch18 -> Advance V5=302.325917590666; Resolve ch18 -> Resolve ch8 -> Advance V5=582.8940077925683,0,0,Advance V5
20260912,293,active_completed,4,2,2,False,[],[],"['Resolve ch6', 'Resolve ch16']",[],False,-1012.5,-842.5,3,,advance_feasible,290.24217261123624,Advance V5=290.24217261123624; Resolve ch8 -> Advance V5=296.24217261123624; Resolve ch18 -> Advance V5=296.325917590666; Resolve ch8 -> Resolve ch18 -> Advance V5=302.325917590666; Resolve ch18 -> Resolve ch8 -> Advance V5=582.8940077925683,0,0,Advance V5
20260912,295,select_active,4,2,2,False,[],[],"['Resolve ch6', 'Resolve ch16']",[],False,-1012.5,-842.5,3,,advance_feasible,290.24217261123624,Advance V5=290.24217261123624; Resolve ch8 -> Advance V5=296.24217261123624; Resolve ch18 -> Advance V5=296.325917590666; Resolve ch8 -> Resolve ch18 -> Advance V5=302.325917590666; Resolve ch18 -> Resolve ch8 -> Advance V5=582.8940077925683,0,0,Advance V5
20260912,306,active_completed,6,3,3,False,"[2, 8, 9, 18]",[9],"['Resolve ch9', 'Resolve ch6', 'Resolve ch16']",[],True,410.42417199080177,-1127.6311449430902,17,,advance_blocked,6.0,Resolve ch8 -> Advance V6=infeasible; Resolve ch18 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch8=6.0; Resolve ch18=6.0; Resolve ch2=67.6699552071617; Resolve ch8 -> Resolve ch18=12.0; Resolve ch8 -> Resolve ch2=73.6699552071617; Resolve ch18 -> Resolve ch8=12.0; Resolve ch18 -> Resolve ch2=73.6699552071617; Resolve ch2 -> Resolve ch8=135.3399104143234; Resolve ch2 -> Resolve ch18=135.3399104143234,4,1,Resolve ch18
20260912,308,select_active,6,3,3,False,"[2, 8, 9, 18]",[9],"['Resolve ch9', 'Resolve ch6', 'Resolve ch16']",[],True,410.42417199080177,-1127.6311449430902,17,,advance_blocked,6.0,Resolve ch8 -> Advance V6=infeasible; Resolve ch18 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch8=6.0; Resolve ch18=6.0; Resolve ch2=67.6699552071617; Resolve ch8 -> Resolve ch18=12.0; Resolve ch8 -> Resolve ch2=73.6699552071617; Resolve ch18 -> Resolve ch8=12.0; Resolve ch18 -> Resolve ch2=73.6699552071617; Resolve ch2 -> Resolve ch8=135.3399104143234; Resolve ch2 -> Resolve ch18=135.3399104143234,4,1,Resolve ch18
20260912,312,belief_updated,6,3,3,True,"[2, 8, 9, 18]",[9],"['Resolve ch9', 'Resolve ch6', 'Resolve ch16']",[],True,410.42417199080177,-1127.6311449430902,18,18,advance_blocked,6.0,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch18 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8=6.0; Resolve ch2=67.6699552071617; Resolve ch18=116.50366003279285; Resolve ch8 -> Resolve ch2=73.6699552071617; Resolve ch8 -> Resolve ch18=123.50366003279285; Resolve ch2 -> Resolve ch8=135.3399104143234; Resolve ch2 -> Resolve ch18=181.2919789755336; Resolve ch18 -> Resolve ch8=234.0073200655857; Resolve ch18 -> Resolve ch2=230.1256838011647,4,1,Resolve ch8
20260912,315,opportunistic_observation,6,3,3,True,"[2, 8, 9, 18]",[9],"['Resolve ch9', 'Resolve ch6', 'Resolve ch16']",[],True,132.45682908164673,-1253.4295187580226,9,18,advance_blocked,6.0,Resolve ch18 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch18=6.0; Resolve ch2=6.0; Resolve ch8=6.0; Resolve ch18 -> Resolve ch2=12.0; Resolve ch18 -> Resolve ch8=12.0; Resolve ch2 -> Resolve ch18=12.0; Resolve ch2 -> Resolve ch8=12.0; Resolve ch8 -> Resolve ch18=12.0; Resolve ch8 -> Resolve ch2=12.0,4,1,Resolve ch18
20260912,318,opportunistic_observation,6,3,3,True,"[2, 8, 9, 18]",[9],"['Resolve ch9', 'Resolve ch6', 'Resolve ch16']",[],True,-97.5,-1357.5,2,18,advance_blocked,6.0,Resolve ch18 -> Advance V6=infeasible; Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch18 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch18 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch18=6.0; Resolve ch8=117.50366003279285; Resolve ch2=120.29635727116447; Resolve ch18 -> Resolve ch8=123.50366003279285; Resolve ch18 -> Resolve ch2=127.29635727116447; Resolve ch8 -> Resolve ch18=235.0073200655857; Resolve ch8 -> Resolve ch2=208.7583448025792; Resolve ch2 -> Resolve ch18=241.59271454232893; Resolve ch2 -> Resolve ch8=211.55104204095082,4,1,Resolve ch18
20260912,322,belief_updated,5,3,2,False,"[2, 8, 9]",[],"['Resolve ch6', 'Resolve ch16']",[],True,-97.5,-1357.5,18,18,advance_blocked,6.0,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch9 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8=117.50366003279285; Resolve ch2=121.29635727116447; Resolve ch9=6.0; Resolve ch8 -> Resolve ch2=208.7583448025792; Resolve ch8 -> Resolve ch9=235.0073200655857; Resolve ch2 -> Resolve ch8=212.55104204095082; Resolve ch2 -> Resolve ch9=242.59271454232893; Resolve ch9 -> Resolve ch8=123.50366003279285; Resolve ch9 -> Resolve ch2=127.29635727116447,3,1,Resolve ch9
20260912,325,active_completed,5,3,2,False,"[2, 8, 9]",[],"['Resolve ch6', 'Resolve ch16']",[],True,-97.5,-1357.5,18,,advance_blocked,6.0,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch9 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8=117.50366003279285; Resolve ch2=121.29635727116447; Resolve ch9=6.0; Resolve ch8 -> Resolve ch2=208.7583448025792; Resolve ch8 -> Resolve ch9=235.0073200655857; Resolve ch2 -> Resolve ch8=212.55104204095082; Resolve ch2 -> Resolve ch9=242.59271454232893; Resolve ch9 -> Resolve ch8=123.50366003279285; Resolve ch9 -> Resolve ch2=127.29635727116447,3,1,Resolve ch9
20260912,327,select_active,5,3,2,False,"[2, 8, 9]",[],"['Resolve ch6', 'Resolve ch16']",[],True,-97.5,-1357.5,18,,advance_blocked,6.0,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch9 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8=117.50366003279285; Resolve ch2=121.29635727116447; Resolve ch9=6.0; Resolve ch8 -> Resolve ch2=208.7583448025792; Resolve ch8 -> Resolve ch9=235.0073200655857; Resolve ch2 -> Resolve ch8=212.55104204095082; Resolve ch2 -> Resolve ch9=242.59271454232893; Resolve ch9 -> Resolve ch8=123.50366003279285; Resolve ch9 -> Resolve ch2=127.29635727116447,3,1,Resolve ch9
20260912,331,belief_updated,5,3,2,True,"[2, 8, 9]",[],"['Resolve ch6', 'Resolve ch16']",[],True,-97.5,-1357.5,9,9,advance_blocked,117.50366003279285,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch9 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8=117.50366003279285; Resolve ch2=121.29635727116447; Resolve ch9=185.27756377319946; Resolve ch8 -> Resolve ch2=208.7583448025792; Resolve ch8 -> Resolve ch9=209.77677517965236; Resolve ch2 -> Resolve ch8=212.55104204095082; Resolve ch2 -> Resolve ch9=213.97536280306934; Resolve ch9 -> Resolve ch8=277.550678920059; Resolve ch9 -> Resolve ch2=277.9565693051044,3,1,Resolve ch8
20260912,334,opportunistic_observation,5,3,2,True,"[2, 8, 9]",[],"['Resolve ch6', 'Resolve ch16']",[],True,577.5,-1320.0,2,9,advance_blocked,6.0,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch9 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8=6.0; Resolve ch2=58.44444004520163; Resolve ch9=6.0; Resolve ch8 -> Resolve ch2=64.44444004520163; Resolve ch8 -> Resolve ch9=12.0; Resolve ch2 -> Resolve ch8=117.88888009040326; Resolve ch2 -> Resolve ch9=117.88888009040326; Resolve ch9 -> Resolve ch8=12.0; Resolve ch9 -> Resolve ch2=64.44444004520163,3,1,Resolve ch8
20260912,337,belief_updated,5,3,2,True,"[2, 8, 9]",[],"['Resolve ch6', 'Resolve ch16']",[],True,802.5,-1307.5,9,9,advance_blocked,6.0,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch9 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8=6.0; Resolve ch2=91.82744692875752; Resolve ch9=6.581138830084189; Resolve ch8 -> Resolve ch2=97.82744692875752; Resolve ch8 -> Resolve ch9=12.581138830084189; Resolve ch2 -> Resolve ch8=184.65489385751505; Resolve ch2 -> Resolve ch9=184.09521552004813; Resolve ch9 -> Resolve ch8=14.162277660168378; Resolve ch9 -> Resolve ch2=98.84890742137479,3,1,Resolve ch8
20260912,340,opportunistic_observation,5,3,2,True,"[2, 8, 9]",[],"['Resolve ch6', 'Resolve ch16']",[],True,802.5,-1307.5,2,9,advance_blocked,6.0,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch9 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch9 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch9 -> Resolve ch2 -> Advance V6=infeasible; Resolve ch8=6.0; Resolve ch2=91.82744692875752; Resolve ch9=6.581138830084189; Resolve ch8 -> Resolve ch2=97.82744692875752; Resolve ch8 -> Resolve ch9=12.581138830084189; Resolve ch2 -> Resolve ch8=184.65489385751505; Resolve ch2 -> Resolve ch9=184.09521552004813; Resolve ch9 -> Resolve ch8=14.162277660168378; Resolve ch9 -> Resolve ch2=98.84890742137479,3,1,Resolve ch8
20260912,343,belief_updated,4,3,1,False,"[2, 8]",[],['Resolve ch16'],[],False,800.0,-1300.0,2,9,advance_feasible,404.7421428416318,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch6 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=404.7421428416318; Resolve ch8 -> Resolve ch6 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=416.82641896530413; Resolve ch2 -> Resolve ch6 -> Advance V6=infeasible; Resolve ch6 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch6 -> Resolve ch2 -> Advance V6=infeasible,2,2,Resolve ch8 -> Resolve ch2 -> Advance V6
20260912,346,active_completed,4,3,1,False,"[2, 8]",[],['Resolve ch16'],[],False,800.0,-1300.0,2,,advance_feasible,404.7421428416318,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch6 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=404.7421428416318; Resolve ch8 -> Resolve ch6 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=416.82641896530413; Resolve ch2 -> Resolve ch6 -> Advance V6=infeasible; Resolve ch6 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch6 -> Resolve ch2 -> Advance V6=infeasible,2,2,Resolve ch8 -> Resolve ch2 -> Advance V6
20260912,348,select_active,4,3,1,False,"[2, 8]",[],['Resolve ch16'],[],False,800.0,-1300.0,2,,advance_feasible,404.7421428416318,Resolve ch8 -> Advance V6=infeasible; Resolve ch2 -> Advance V6=infeasible; Resolve ch6 -> Advance V6=infeasible; Resolve ch8 -> Resolve ch2 -> Advance V6=404.7421428416318; Resolve ch8 -> Resolve ch6 -> Advance V6=infeasible; Resolve ch2 -> Resolve ch8 -> Advance V6=416.82641896530413; Resolve ch2 -> Resolve ch6 -> Advance V6=infeasible; Resolve ch6 -> Resolve ch8 -> Advance V6=infeasible; Resolve ch6 -> Resolve ch2 -> Advance V6=infeasible,2,2,Resolve ch8 -> Resolve ch2 -> Advance V6
